1620465300000,58649.14000000,59173.30000000,58649.14000000,59098.70000000,893.49392500,1620466199999,52652914.28397243,30827,442.77691700,26085312.76003763,0
1620466200000,59098.70000000,59100.97000000,58760.00000000,58761.21000000,666.61176500,1620467099999,39237367.27557372,28961,282.34584600,16619393.11130993,0
1620467100000,58761.21000000,58848.64000000,58652.35000000,58799.99000000,539.16388600,1620467999999,31680839.96801724,30216,258.63484100,15197577.11421134,0
1620468000000,58800.00000000,58817.37000000,58620.01000000,58658.14000000,522.06537800,1620468899999,30661030.66365939,27991,228.11147200,13397329.01194180,0
1620468900000,58658.14000000,58814.99000000,58623.93000000,58806.44000000,500.06001800,1620469799999,29366405.90345504,27059,251.90605200,14793362.76054730,0
1620469800000,58806.44000000,58888.00000000,58413.35000000,58413.36000000,666.37260600,1620470699999,39086113.81982322,26884,305.36781000,17909050.50620027,0
1620470700000,58413.36000000,58572.61000000,58305.00000000,58539.56000000,615.08595900,1620471599999,35953779.17633531,26479,314.27368800,18369487.59922522,0
1620471600000,58539.56000000,58620.39000000,58486.28000000,58583.53000000,418.76065300,1620472499999,24526591.29716624,13350,224.20828800,13131198.45921608,0
1620472500000,58583.45000000,58620.23000000,58408.98000000,58583.27000000,470.19560700,1620473399999,27528571.67211638,13513,222.53630900,13029494.84785515,0
1620473400000,58583.28000000,58650.00000000,58350.00000000,58614.69000000,346.98326500,1620474299999,20320634.03832412,14348,174.80404500,10237994.93446050,0
